gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
408,.0464,.5520,.2907,.0000
409,.0241,.6470,.2650,.0000
410,.0090,.7764,.1495,.0000
411,.0443,.6811,.1696,.0000
412,.0428,.4631,.3722,.0289
413,.0473,.4473,.4407,.0000
414,.0343,.4766,.4131,.0115
415,.0395,.4955,.3254,.0600
416,.0302,.4893,.2112,.1771
417,.0528,.5137,.2408,.0694
418,.1234,.2161,.4380,.1363
419,.0369,.5922,.1760,.1272
420,.0418,.5050,.2193,.1619
421,.0484,.4811,.1856,.2194
422,.0546,.4030,.2068,.3030
423,.0329,.4184,.1779,.3178
424,.0687,.4139,.3082,.1408
425,.1190,.1485,.6709,.0028
426,.1070,.1012,.6819,.0617
427,.0257,.7950,.1214,.0175
428,.0095,.8829,.0096,.0000
429,.0030,.2992,.1619,.2244
430,.0181,.6474,.1939,.0000
431,.0124,.6896,.1873,.0000
432,.0097,.8975,.0288,.0000
433,.0095,.6879,.2311,.0000
434,.0238,.7069,.1899,.0000
435,.0308,.7594,.1443,.0000
436,.0359,.4889,.3961,.0000
437,.0165,.4384,.4069,.0240
438,.0196,.5803,.2763,.0135
439,.0073,.8628,.0748,.0000
440,.0129,.9726,.0003,.0000
441,.0122,.9747,.0000,.0000
442,.0161,.9618,.0069,.0000
443,.0131,.9255,.0198,.0000
444,.0073,.9466,.0002,.0000
445,.0056,.9151,.0052,.0000
446,.0015,.9503,.0056,.0000
447,.0023,.9576,.0106,.0000
448,.0043,.9048,.0559,.0000
449,.0189,.8765,.0798,.0000
450,.0122,.8896,.0876,.0000
451,.0158,.9251,.0380,.0000
452,.0135,.8950,.0829,.0000
453,.0107,.8838,.0940,.0000
454,.0133,.8935,.0840,.0000
455,.0159,.9077,.0591,.0000
456,.0157,.9626,.0217,.0000
457,.0116,.9878,.0000,.0000
458,.0168,.9794,.0035,.0000
459,.0120,.9113,.0743,.0000
460,.0168,.8551,.1195,.0000
461,.0039,.9510,.0316,.0000
462,.0083,.9609,.0136,.0000
463,.0043,.9466,.0235,.0000
464,.0040,.9361,.0333,.0056
465,.0028,.9701,.0111,.0108
466,.0025,.9619,.0097,.0166
467,.0015,.9432,.0439,.0004
468,.0070,.9364,.0465,.0000
469,.0078,.9636,.0160,.0000
470,.0063,.9285,.0536,.0000
471,.0017,.9564,.0387,.0000
472,.0058,.9586,.0337,.0000
473,.0087,.8938,.0911,.0000
474,.0034,.8880,.0981,.0000
475,.0096,.8805,.1031,.0000
476,.0100,.8980,.0834,.0000
477,.0055,.8958,.0699,.0195
478,.0008,.8839,.0842,.0148
479,.0048,.8927,.0764,.0000
480,.0019,.8992,.0697,.0000
481,.0044,.9480,.0281,.0000
482,.0022,.9202,.0605,.0000
483,.0038,.9149,.0567,.0000
484,.0044,.9067,.0719,.0000
485,.0074,.8863,.0852,.0000
486,.0083,.9188,.0507,.0000
487,.0059,.9006,.0747,.0000
488,.0044,.9286,.0599,.0000
489,.0084,.9287,.0281,.0000
490,.0104,.8977,.0238,.0000
491,.0093,.8833,.0476,.0000
492,.0054,.8621,.0388,.0000
493,.0004,.8533,.0509,.0000
494,.0012,.8676,.0554,.0000
495,.0016,.7603,.0730,.0022
496,.0031,.9632,.0021,.0005
497,.0069,.9410,.0198,.0042
498,.0015,.1813,.0935,.0204
499,.0000,.0000,.0023,.0000
500,.0000,.0000,.0000,.0000
501,.0176,.0000,.0000,.0000
502,.0280,.4494,.0761,.1343
503,.0095,.8988,.0381,.0000
504,.0109,.9265,.0231,.0000
505,.0054,.6247,.1761,.1470
506,.0046,.8932,.0579,.0000
507,.0065,.6689,.2151,.0000
508,.0076,.5871,.1689,.0511
509,.0183,.5621,.2799,.0000
510,.0087,.8164,.1302,.0000
511,.0074,.9426,.0202,.0000
512,.0195,.8394,.0769,.0269
513,.0024,.8045,.0890,.0063
